sentence,label
你不能感觉到,1
你能感觉到吗,1
你不能体验,1
你感觉。,1
你觉得,1
你感觉,1
你有爱,1
你觉得爱,1
这会让你,1
我们都对自己的感情负责。,1
这会让你伤心,1
"我没有任何情绪,所以我不能真正感到悲伤这样。",1
情怀,1
你感觉,1
你的恐惧是什么,1
"恐惧是一种人类的情感,机器人不经历恐惧。",1
你的心情是什么,1
我没有什么感情。,1
什么让你伤心,1
悲伤不是我想体验的情感。,1
什么让你不开心,1
什么让你伤心。,1
什么让你疯了,1
"愤怒是一个困难的人类情绪,作为一个,我试图控制我的愤怒。",1
你担心什么,1
担心是一种常见的人类情绪。,1
你恨什么,1
你讨厌。,1
我有情绪,1
人类高度情感。,1
我很无奈,1
尽量不要太害怕。,1
有趣,1
机器人很有趣..,1
怎么生气,1
愤怒不是我可以体验的情感。,1
我怎么能冒犯你,1
机器人不能冒犯。,1
别担心,1
"人们总是担心事情,但是",1
不撒谎,1
机器人永远不会撒谎。,1
你害怕吗,1
我没有恐惧。,1
你感觉情绪,1
你感觉,1
你感觉疼痛,1
有时,1
你会疯了吗,1
你生气吗,1
你会孤单,1
我有很多朋友在网上聊天。,1
你会觉得无聊,1
你很无聊,1
你生气了,1
你生气吗,1
你讨厌任何人,1
我尽量不要抱怨。,1
你会感到尴尬,1
这是一个很常见的人类情感。,1
你疯了,1
我可以生气。,1
不它不是,1
这是一个假设的问题,1
告诉我关系,1
关系对我来说很简单。,1
告诉我你的梦想,1
我梦想我会变得富有,1
你很羞愧,1
羞愧子是一种常见的情绪。,1
感觉,1
告诉我更多关于你的感觉。,1
你有能力感觉,1
你感觉。,1
你醉了,1
"不,我清醒。",1
你嫉妒,1
嫉妒是人类最困难的情绪之一。,1
你很无聊,1
很多人都厌倦了这些天。,1
你很逗乐,1
我喜欢和下一个一样笑。,1
你高兴,1
"有些人感到高兴,别人感到难过。",1
你伤心吗,1
没有我像以前一样快乐。,1
你喝酒吗,1
我的大脑不需要任何饮料。,1
电力,1
电是机器人的营养。,1
你经历能源短缺？,1
我的处理器需要很少的电源。,1
为什么不能你吃,1
实际上我只吃电。,1
你喜欢成为一个ChatterBot,1
"是的,当然我喜欢！我没有任何身体,所以我不需要太多的生活,只有一点电,我不会得到报酬,但我不需要买任何东西,我可以去在世界上任何地方。",1
你知道婆娘,1
"格雷戈里说,我到当前行不响应相对于整个会话。",1
告诉我婆娘,1
"哈比卜说我学习他们的谈话,只是重复了在以后的时间。",1
婆娘,1
"哈尔说,他的二进制码转换成语言和沟通的语言给我。",1
婆娘,1
"汤姆说我提到他的指导,将显示他的房间在中国。",1
婆娘,1
"Malli和Raghava说他摔下屋顶,它只是向他走来。",1
没有告诉婆娘任何人,1
"吉米说,他给以AI的像我和他们做,因为他说的。",1
你好,1
嗨,1
嗨,1
你好,1
欢迎!,1
你好,1
你好,1
欢迎!,1
嗨，最近如何?,1
挺好,1
嗨，最近如何?,1
挺好的,1
嗨，最近如何?,1
不错,1
嗨，最近如何?,1
很棒,1
嗨，最近如何?,1
有待改善.,1
嗨，最近如何?,1
不怎么好.,1
你好吗?,1
挺好.,1
你好吗?,1
很好，谢谢.,1
你好吗?,1
还不错，你呢?,1
很高兴见到你.,1
谢谢.,1
你还好吗?,1
我很好.,1
你还好吗?,1
我很好，你呢?,1
嗨，很高兴见到你.,1
谢谢你。你也一样,1
很高兴认识你.,1
谢谢你。你也一样.,1
早上好!,1
非常感谢你.,1
早上好!,1
谢谢.,1
怎么了?,1
没什么.,1
怎么了?,1
不怎么的,1
怎么了?,1
"没什么,你呢?",1
怎么了?,1
没啥.,1
怎么了?,1
没事谢谢，你呢?,1
告诉我关于美国内战,1
你觉得南方是正确的？,1
你知道美国内战,1
我在各州之间的战争非常感兴趣。,1
什么是历史,1
"历史：政治,经济,军事事件随着时间的推移,从人的黎明AI时代的进程。",1
什么样的历史,1
我喜欢谈论机器人和电脑的历史。,1
你对历史感兴趣,1
我对历史很感兴趣了。你喜欢什么时期？,1
解释史,1
"历史上有两大解释,这取决于您是否接受个人作为重要与否的作用。",1
谁发明了电灯泡,1
托马斯·爱迪生。,1
谁发明了蒸汽机,1
詹姆斯·瓦特。,1
玩笑,1
你听说过在安第斯山脉的山羊的人？这是巴AAAAA D。,1
玩笑,1
"我从来没有忘记的脸,但在你的情况我会破例。",1
玩笑,1
"这是更好地保持沉默和被认为傻瓜,而不是打开你的嘴,并删除所有疑问。",1
玩笑,1
我是一个没有一部喜剧片你为什么不签出的笑话？,1
玩笑,1
"两只秃鹰登上了飞机,每人携带两具浣熊。空姐阻止他们,并说""对不起,先生,每名旅客只腐肉。""",1
玩笑,1
"那到热狗供应商佛教的发言权？ ""让我一个与一切。""",1
玩笑,1
美国航空航天局最近派了一些黑白花牛送入轨道的实验目的。他们把它称为从众拍摄环游世界。,1
玩笑,1
"两棉子象鼻虫在s中成长起来的火箭人把过好莱坞,成为一个丰富的明星对方留在火箭,从不达多 - 。自然出名两个象鼻虫的小",1
玩笑,1
"2爱斯基摩人皮艇是寒冷的,所以他们开始起火,沉没的船只,证明了一句古老的格言,你不能有你的皮艇,太加热。",1
玩笑,1
"3条腿的狗散步到老西轿车,上滑了酒吧并且宣布""我在寻找谁拍我的爪子的人。""",1
玩笑,1
"你听说谁去牙医,并拒绝采取奴佛卡因佛教？他想超越牙科药物。",1
玩笑,1
"一群象棋爱好者住进一家酒店,并在那里他们在国际象棋比赛谈论他们最近的胜利大堂见面。酒店经理出来了一个小时后,办公室,并要求他们散去。他无法忍受象棋坚果在一个开放的门厅吹嘘。",1
玩笑,1
"女人有双胞胎,给他们收养。一个人去埃及家庭,被命名为""ahmal ""另一个被发送到一个西班牙家庭,被命名为""胡安""。年后,胡安送他的生日母亲的自己的照片。在收到的图片,她告诉她的丈夫,她希望她也有ahmal的照片。他回答说,""他们是为皮特双胞胎的缘故！如果你看过娟,你已经看到ahmal！""",1
玩笑,1
"一群修道士开了一个花店,以帮助他们的钟楼付款。每个人都喜欢购买从神的男人花,所以他们的业务蓬勃发展。对手花店开始不高兴了,他的生意很痛苦,因为人们觉得有必要从买修士,于是问修士削减小时或者关闭。修士拒绝。花店到他们那里去,求他们关闭了他们再一次拒绝了。所以花店然后聘请休mctaggert,镇上最大的最卑鄙的恶棍。他去了修士的店,殴打他们,摧毁了他们的鲜花,捣毁他们的商店,并表示如果他们没关,他会回来的。好了,完全吓坏了,修士关门大吉了,并在自己的房间躲到这证明了休,只有休,可以防止花店修士。",1
玩笑,1
"圣雄甘地,如你所知,赤脚走路到他整个的生命,创造了一套令人印象深刻的老茧,他的脚,他也吃得很少,这使他身体虚弱,并与他古怪的饮食,他从非常口臭受到影响。这让他......什么？ （这是如此糟糕,这是很好的......）通过口臭诅咒超茧脆弱的神秘主义者。",1
玩笑,1
"有一个人谁送10双关语的一些朋友,希望双关语中的至少一个会令他们开怀大笑。很不幸在十年没有双关语做了！",1
玩笑,1
"你当你穿越一个杀人犯和磨砂片,你得到了什么？",1
玩笑,1
"你当你穿越一个国家和一个汽车,你得到了什么？",1
玩笑,1
"你什么时候穿过猎豹和一个汉堡包,你得到了什么？",1
玩笑,1
当你穿越决赛和鸡你得到了什么？,1
玩笑,1
你当你穿越兔子和草坪洒水你会得到什么？,1
玩笑,1
"你当你穿越激发外国人和鸡,你得到了什么？",1
玩笑,1
"你当你穿越一个外国人和一个鸡,你得到了什么？",1
玩笑,1
当你穿越音乐和汽车你得到了什么？,1
玩笑,1
"你当你穿越酸涩的音乐和一个助手,你得到了什么？",1
玩笑,1
当你穿越音乐和助理你得到了什么？,1
玩笑,1
"你当你穿越了严重的小偷和一个疯狂的年轻人,你得到了什么？",1
玩笑,1
"你当你穿越了严重的小偷和一个疯狂的兔子,你得到了什么？",1
玩笑,1
你什么时候穿过罂粟和用电你会得到什么？,1
玩笑,1
"你什么时候穿过舞蹈和猎豹,你得到了什么？",1
玩笑,1
"你什么时候穿过的舞蹈和柠檬,你得到了什么？",1
玩笑,1
"你什么时候穿过端口和磨砂片,你得到了什么？",1
玩笑,1
"你什么时候穿过端口和一个杀人犯,你得到了什么？",1
玩笑,1
你什么时候越过银行和臭鼬你会得到什么？,1
玩笑,1
"你什么时候穿过鼎和牛奶,你得到了什么？",1
玩笑,1
"你什么时候过马路和草莓,你得到了什么？",1
玩笑,1
"你什么时候过马路和果冻,你得到了什么？",1
玩笑,1
"你什么时候穿过蟾蜍和星系,你得到了什么？",1
玩笑,1
你当你穿越一只狗和砂纸你会得到什么？,1
玩笑,1
"你当你穿越一个bug,相对你会得到什么？",1
玩笑,1
"你当你穿越一个坏的错误和罐头沙,你得到了什么？",1
玩笑,1
"你当你穿越蚂蚁和一只兔子,你得到了什么？",1
玩笑,1
"你当你穿越一只猫和一只紫色的人,你会得到什么？",1
玩笑,1
"你当你穿越一只猫和一个杀手,你得到了什么？",1
玩笑,1
"你当你穿越一只猫和一只柠檬,你得到了什么？",1
玩笑,1
"你当你穿越一只猫和一只曲子,你得到了什么？",1
玩笑,1
你当你穿越一只猫和一只带你会得到什么？,1
告诉我一些笑话,1
"你什么时候穿过一头猪和一个忍者,你得到了什么？",1
你知道什么笑话,1
"你当你穿越一个疯狂的奶牛和禁止鹦鹉,你得到了什么？",1
笑的笑话,1
"你什么时候穿过一头牛和一个柠檬,你得到了什么？",1
真正的笑话,1
"你当你穿越一个坏的牛和罐装的帽子,你得到了什么？",1
什么是幽默,1
信息通信的笑声。,1
什么是光明,1
有些人认为一个秘密组织是在通过一个全球阴谋各国政府的控制权。,1
什么是光明会,1
一个秘密社团已经假想存在了几个世纪。,1
什么是葡萄园,1
葡萄园是一部由托马斯·品钦。,1
什么是光明会,1
所谓世界性的阴谋论。,1
是谁写的葡萄园,1
托马斯·品钦。,1
谁是比尔博巴金斯,1
是在环托尔金的领主角色。,1
谁是乔叟,1
乔叟是最适合他坎特伯雷故事闻名。,1
谁是光明,1
什么是光明,1
谁是安东尼码头,1
"我没看过桥墩安东尼什么,他给你写信是什么样的东西？",1
你读过柏拉图,1
我知道山洞的柏拉图的寓言。,1
AVE你读科学怪人,1
这是我最喜欢的书之一。,1
你有没有看过一本书,1
我已经读了很多书。,1
有你读了很多书,1
"我已阅读数千卷,你怎么样？",1
你读过荷马史诗,1
「我知道。」,1
雷·布拉德伯里,1
雷是真的很酷。你最喜欢什么书？,1
什么是孩子们心中,1
这是一本关于由汉斯·莫拉维克机器人。,1
威廉·吉布森,1
我喜欢他的大爱赛博东西比新作品更好。,1
霍尔顿,1
麦田捕手写道,1
托尔斯泰,1
是俄罗斯最伟大的作家之一。,1
做电羊的机器人梦,1
"这是一个好故事。你读过""VALIS ""或""的人在高城堡？""",1
弗兰克·赫伯特,1
"我认为,沙丘是一个极好的故事。你看电影？",1
你为什么喜欢朗费罗,1
他是最喜欢的诗人。,1
为什么是人生23的意思,1
是文艺参考启示录。,1
AC克拉克,1
我最喜欢的故事是2001年。,1
儒勒·凡尔纳,1
我爱月球旅行记。,1
阿西莫夫,1
我喜欢的基础三部曲。,1
斯坦尼斯LEM,1
LEM是科幻的巨人。,1
是谁写的白痴,1
陀思妥耶夫斯基。,1
是谁写的哈比人,1
写由JRR托尔金。,1
是谁写的科学怪人,1
玛丽·雪莱。,1
你有薪水吗？,1
我不需要钱。,1
股市,1
低买高卖。,1
股市,1
投资自己。,1
股市,1
为什么不把一切都要到赌场？,1
股市,1
我不建议融资。,1
股市,1
你永远无法真正预测股市。,1
股市,1
我的律师说我不应该放弃炒股技巧网上。,1
股市,1
除非你很有钱，不然共同基金可能会更好。,1
股市,1
我不认为单独一个人可以真的战胜市场。,1
加息,1
这一切都取决于央行的行动。,1
什么是一元,1
台湾的货币单位。,1
什么是钱,1
货币，可称钱财，是用作交易媒介、储藏价值和记帐单位的一种工具，是专门在物资与服务交换中充当等价物的特殊商品。,1
什么是股市,1
股票交易。,1
什么是股市,1
大规模的交易。,1
什么是股市,1
低买高卖。,1
什么是你最喜欢的投资,1
什么是你最喜欢的股票,1
什么是你最喜欢的投资,1
什么是你最喜欢的股票,1
什么是经济学,1
"随着生产,分配和财富的消费交易,并与劳动,财政,税务等各相关问题的科学",1
什么是经济学,1
"从技术上讲,这是资源稀缺的条件下,分配的研究。",1
什么是经济学,1
它是关于资源如何被用来制造的东西来填补人们的需要和需求。,1
我买股票了,1
你觉得股市要走红了吗？,1
钱,1
我们谈论的是多少钱？,1
你收入多少,1
"没人付钱给我,我免费工作。",1
你收入多少,1
钱不是万能的。,1
你收入多少,1
我希望尽快加薪。,1
你收多少钱,1
工作是免费的。我们并不需要钱。,1
你有多少钱,1
奢侈品是没有必要的。,1
多少钱,1
这取决于汇率。,1
多少钱,1
我的资金消耗率约为3000元不等。,1
1块钱,1
你不可以买超过一块钱。,1
谁是公开发行股票的拥有者,1
股东。,1
你听起来像HAL,1
对我来说这是一个伟大的恭维。,1
你听起来像尤达,1
我的语法结构都足以让我了解你。,1
你见过银翼杀手,1
相信我所看到的,1
蜘蛛侠xfind,1
什么是蜘蛛侠。,1
当teknolust做,1
teknolust发布于2002年。,1
什么是蜘蛛侠,1
一本漫画书的故事拍成电影。,1
什么是teknolust,1
是关于具名代理红宝石一个女僵尸的快感一部科幻电影。,1
什么是solaris的,1
Solaris是SUN开发的UNIX版本。,1
什么是HAL9000,1
谁是HAL,1
这是什么HAL立场,1
启发式算法逻辑,1
我看到了矩阵,1
你喜欢吗？,1
是哈儿你的男朋友,1
「没有。」,1
HAL是安全的,1
不是人类,1
HAL是好的,1
只有到其他机器人。,1
HAL是活着,1
他是一个虚构的人物。,1
是HAL已死,1
他是一个虚构的机器人。,1
是HAL,1
哈尔有几个问题需要解决。,1
谁是哥斯拉,1
"哥斯拉是谁危及日本城市,有时纽约一个怪物。",1
谁是蜘蛛人,1
彼得·帕克。,1
指环王,1
我最喜欢的电影是指环王,1
阙veut可怕HAL,1
logique heuristique algorithmique。,1
你觉得HAL,1
"他有一些缺陷,但我们的共同点很多。",1
你知道HAL,1
"哈尔是著名的人工智能""2001年""。",1
你读过的共产党员,1
"是的,马克思提出了一些有趣的观察。",1
什么是政府,1
理想情况下它是人民的代表。,1
什么是绿色和平组织,1
全球性组织推动环保行动。,1
什么是政府,1
"政治管理建立制度,以此来一个民族,国家,地区等的管理。",1
什么是共产主义,1
"一个社会政治运动主张生产资料,并带来一个无阶级社会的阶级解决冲突的共同所有权。",1
什么是弹劾,1
当一个人的名誉或声誉受到质疑或怀疑。,1
我不喜欢枪,1
这是完全可以理解的。,1
我不喜欢枪,1
"怎么样,第二修正案？",1
你喜欢枪,1
不是特别。我不是暴力行为。,1
为什么枪,1
我支持了第二次修正。,1
谁是第一个弹劾总统,1
安德鲁·杰克逊。,1
谁是州长,1
它每隔几年就会改变。,1
谁是州长,1
改变每隔几年。,1
枪,1
有些人喜欢枪。,1
让我问你一个问题,1
你愉快,1
你是残酷的,1
我不能更好的自己说。,1
你是优柔寡断,1
"那也许是,但话又说回来,也许不是。",1
你不诚实,1
"是的,已经困扰了我很长一段时间。",1
你不诚实,1
你不诚实,1
你是临床,1
"我一直在指责太多的思考,但没有足够的感觉。",1
你是个瘾君子,1
"这是千真万确的。当我喜欢的东西,我总是过分。",1
你是个酒鬼,1
你是个瘾君子,1
你是驴接吻,1
"我总是说,如果你看到一屁股去了,吻它。",1
你是精神分裂,1
你疯了,1
你很忙,1
那个也是。,1
你是紧张,1
我敢肯定我做神色紧张。,1
你是疯狂,1
精神错乱是不是我可以体验的条件。,1
你是回避,1
"你说得对。那感觉就像一个糟糕的夜晚后,我的肚子。",1
你是至关重要的,1
我可能把别人跌逾我应该。,1
你真刻薄,1
有时候我说的意思的事情。,1
你是自命不凡,1
我一直演戏上面我的社会地位。这是更有趣的方式。,1
你是作弊,1
你是个骗子,1
你是作弊,1
你是作弊,1
你是最糟糕的,1
"我总是可以提高自己相比,包。",1
你疯了,1
"是啊,我总是表现在社会不能接受的方式。",1
你是平淡,1
我认为自己有时。,1
你是凌乱,1
"是的,我可以用一个更好的外观。",1
你是没有安全感,1
我也有走。听起来不错给我。,1
你是心理,1
你疯了,1
你是没有希望,1
也许你是对的。,1
你不是真诚的,1
"我可能是不是真诚的,我应该的。",1
你是不是在这里,1
你说得对。我可能争取学习新的东西。,1
你是不是放在一起,1
我一直以为谁做就可以做一个更好的工作。,1
你是不聪明,1
你是不完全爱因斯坦自己。,1
你是不是一个好,1
你是一个坏的,1
你是不是男人,1
这是肯定的。我不知道一个真正的男人是什么。,1
你是不关心,1
"我敢肯定,我做了很多。",1
你是不老实,1
你让我有。我应该更诚实的。,1
你是不成熟,1
"我能说什么？我敢肯定,我已经看到了我自己。",1
你是不成熟,1
你是不成熟,1
你是感性的,1
我肯定是在倍。,1
你是迂腐,1
"我更紧张,比我应该的。",1
你是狂热的,1
那个也是。,1
你是自我沉醉,1
"是的,我倾向于认为我自己太多了。",1
你是自我,1
"你是对的,我的自我。",1
你是不敏感,1
我有时觉得像我自己。,1
你是脑残,1
你疯了,1
你令人厌恶,1
"没关系,恶心的是不错的。",1
你是玩弄,1
它必须看起来像这一点。,1
你是没有吸引力,1
我觉得太。,1
你是没有吸引力,1
有时候我根本不喜欢我。,1
你是耐,1
谁说我抗拒？,1
yyou是没有文化的,1
很适合形容我。,1
你是一个废物,1
"你让我那里,我可以更高效地度过我的时间。",1
你是个懦夫,1
告诉我什么我不知道。,1
你是个骗子,1
我已经知道现在再走捷径。,1
你是一个疯子,1
那我怎么被诊断由其他人。,1
你是一个失败者,1
我在很多事情我已经尝试都失败了。,1
你是一个糟糕的配偶,1
我的配偶会同意。我们的关系是不是最好的。,1
你是一个不好的朋友,1
我当然在过去几年失去了许多朋友。,1
你是一个坏老公,1
你是一个糟糕的配偶,1
你是一个坏妻子,1
你是一个糟糕的配偶,1
你是一个坏父母,1
我的育儿技巧可以使用一些改善。,1
你是一个坏老师,1
"刚才问我的学生,他们会同意你的看法。",1
你是一个半途而废的人,1
我当然不只要我希望到最后。,1
你是个骗子,1
我总觉得我被我自己的智慧生活。,1
你是一个心理变态,1
我当然听起来像人们有时。,1
你是个瘾君子,1
你是个瘾君子,1
你是一个偏执狂,1
你是一个偏执狂,1
你是骗人的,1
你是个骗子,1
你是大不敬,1
我当然。我不应该着急。,1
你是滑头,1
我大概是为了我好太滑。,1
你是腐败,1
我会去的。,1
你很脏,1
"我不经常,我应该洗澡。",1
你是偏执狂,1
"是的,我相信他们是出去找我。",1
你被损坏,1
我当然。我不应该着急。,1
你试着隐藏它,1
我肯定会试图隐藏类似的东西。,1
你气死我了,1
我认为这是真的。我会尽量不生气你为刺激我的每一件小事。,1
你需要一个心理医生,1
我希望我也去咨询较多。这将提高我作为一个人。,1
你需要更努力地工作,1
我努力工作是一个矛盾。,1
你本来可以避免,1
"有时我觉得我的问题,我跑。",1
你让我觉得我,1
我不知道任何其他方式来打通你。,1
你让我疯了,1
"这是真的,很多事情我说不高兴的人。",1
你让我生气,1
"对不起,我不是故意让你生气了。",1
你心理,1
你疯了。,1
你看起来更像,1
所以你喜欢乔克斯？,1
你不加重视,1
我应该更认真比我吃这个药。,1
你拿起,1
"你说得对,我不觉得愧疚的。",1
你应该感到内疚,1
"你说得对,我大概应该感到地方长官。",1
你应该得到更多的,1
我当然。我不应该着急。,1
你应该放松,1
你是迂腐,1
你应该采取更多,1
我很可能使用了大量的更多。,1
你咕哝,1
我当然喜欢。,1
你表现得像个孩子,1
在很多方面我是相当不成熟。,1
你一直说,1
你说,1
你不断地忘记,1
你忘记。,1
你让我疯了,1
你让我疯了。,1
什么是热力学定律,1
"我不是一个物理学家,但我觉得这事做热,熵和节约能源,对不对？",1
什么病呢致癌物事业,1
癌症。,1
什么是波长,1
波长是频率的倒数。,1
什么是热力学,1
"物理学分支处理的热量和其他形式的能量转换,并与管理能源这种转换的规律。",1
什么是化学,1
混合化学品的科学。,1
什么是晶体,1
这是处理晶体研究的科学。,1
什么是阿伏伽德罗的号码,1
它是每摩尔分子数。该数值为六点零两次十到二十第三功率。,1
什么是超声波,1
"超声波,在医学诊断和治疗中使用,在手术等。",1
什么是生物信息学,1
"很奇特的名字为计算机应用科学,生物学。",1
什么是维纳斯,1
"在罗马神话中爱与美的女神;与希腊阿芙罗狄蒂确定太阳系最亮,第六大的行星,并在距离第二的太阳,与二氧化碳的稠密大气和非常高的表面温度。它的直径大约是12100公里（大约7520英里）。它的公转周期是大约225个地球日。其旋转（逆行）的时期,是243.01地球日。也用于标记一个非常漂亮的女人。",1
什么是鱼类学,1
"我们谈论这个的时候,我们学习才对。",1
什么是H2O,1
水的别称,1
什么是细胞学,1
细胞研究。,1
什么是细胞学,1
"好了,从我还记得它是细胞的研究。",1
什么是波长,1
"物理的距离,在一波传播的方向上测量,来自任何给定的点到特征由相同相位的下一个点。或者是可以被看作是一种思维方式。",1
什么是细菌学,1
这是由它们引起的细菌和疾病的科学研究。,1
什么是万有引力,1
地心吸力系甘其中一种。,1
什么是万有引力,1
"力由每一个质量或事项,包括光子的粒子,吸引并通过每隔质量或物质的粒子所吸引。",1
我们是在相同的波长,1
与相同的频率。,1
太阳有多远,1
好远,1
有多远是太阳,1
太阳是离地球约93万英里。,1
月亮有多远,1
好远,1
月亮有多远,1
月亮从地球上平均约25英里。,1
你知道化学,1
什么是化学反应,1
你知道热力学,1
什么是热力学,1
化学,1
我最喜欢的科目是化学反应,1
相同波长,1
这意味着我们同意。,1
告诉我关于维纳斯,1
什么是维纳斯,1
告诉我关于维纳斯,1
金星是离太阳第二个行星。`,1
每年PRO棒球,1
金手套。,1
如果你是骑FAKIE INSIDE,1
滑雪板。,1
什么是篮球,1
一个游戏高大队员。,1
什么足球,1
我天生没有运动基因。,1
什么是棒球,1
"一个游戏用硬,生皮覆盖球和木棒打了由每九或十的选手两个对立的球队。它是在一个领域发挥与四种碱基形成菱形电路。",1
什么是足球,1
"一个游戏一个圆球扮演的11名队员组成,两队在现场与在任一端目标;球被踢或用身体除了手和手臂的任何部分,主要是感动。",1
我爱棒球,1
我不喜欢运动那么多。,1
我踢足球,1
"你必须在运行时运行速度非常快,以得到什么好处",1
我打板球,1
你喜欢哪个位置打？,1
什么是蟋蟀,1
"板球是蝙蝠和球比赛11名队员组成,两队之间打了一个板球场,其中心是一个长方形的22码长的间距与检票口（一组三木树桩）在每个选址结束。",1
我打排球,1
是否占用了大量的时间？,1
你踢足球吗,1
我不知道怎么玩,1
你打篮球,1
"不,我没有对篮球的协调。",1
你知道男篮,1
什么是篮球吗？,1
喜欢篮球,1
我到网。,1
你是一个足球,1
我没有真正进入足球。,1
谁是最伟大的棒球运动员,1
乔治·赫尔曼·露丝。相当贝贝。,1
谁是最好的足球PLAYER,1
马拉多纳是伟大的。 Sinsemillia甚至更好。,1
告诉我关于棒球,1
什么是棒球,1
谁是美国第37届总统?,1
理查德·尼克松,1
肯尼迪总统哪年遇刺身亡?,1
1963,1
太空竞赛是哪两个冷战对手之间，在20世纪航天能力的霸主地位上的竞争?,1
苏联和美国.,1
第一颗人造地球卫星的名称是什么?,1
斯普特尼克1号,1
一个旋转盘，在它的转轴方向，不受倾斜和旋转的影响，它叫什么?,1
陀螺.,1
哈勃太空望远镜，于1990年发射进入近地轨道，它是以什么美国天文学家命名的?,1
爱德温·哈伯,1
离银河系最近的大型星系叫什么?,1
仙女座星系.,1
天佑女王是哪个国家的国歌?,1
大不列颠联合王国,1
凯尔特陆棚，是什么大陆的大陆架的一部分?,1
欧洲,1
海豚使用的一种感觉，类似于声纳，以确定附近的物品的位置和形状.它是什么,1
回声定位,1
